CalendarMonth,Network,Station,TXMarket,Period,RevenueOrder,RevenueGroup,MktCurrent,MktPrevious,MktGrowth%,StnCurrent,StnPrevious,StnGrowth%,MktShrCurrent,MktShrPrevious,RankCurrent,#StnsCurrent,RankPrevious,NumStnsPrevious,RevGroupDesc
2021M10,Nova,Nova937-Per (DUMMY),Per,CYTD,8,Mel_TotalAgency,12097.2431,13349.78537,-0.0938249,4851.539938,4351.618071,0.114881834,0.401045089,0.325969141,1,6,1,6,Melbourne TotalAgency
2021M10,SCA,92.9-Per (DUMMY),Per,CYTD,8,Mel_TotalAgency,12097.2431,13349.78537,-0.0938249,2890.832084,3068.126891,-0.057786009,0.238966189,0.229825934,3,6,3,6,Melbourne TotalAgency
2021M10,SCA,MIX94.5-Per (DUMMY),Per,CYTD,8,Mel_TotalAgency,12097.2431,13349.78537,-0.0938249,3493.477053,4078.322277,-0.143403386,0.288782909,0.305497217,2,6,2,6,Melbourne TotalAgency
2021M10,6IX,6IX-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,50.99374612,32.75533152,0.55680751,0.008660481,0.004371895,6,6,6,6,Melbourne TotalAgency
2021M10,ARN,96FM-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,1585.692148,1242.177646,0.276542171,0.269304721,0.165795019,4,6,4,6,Melbourne TotalAgency
2021M10,NineRadio,6PR-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,389.3807592,425.2205149,-0.084285105,0.066130161,0.056754719,5,6,5,6,Melbourne TotalAgency
2021M10,Nova,Nova937-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,1525.574322,1531.444293,-0.003832964,0.25909466,0.204403804,1,6,1,6,Melbourne TotalAgency
2021M10,SCA,92.9-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,1700.358478,968.8258697,0.755071299,0.288778983,0.129310413,3,6,3,6,Melbourne TotalAgency
2021M10,SCA,MIX94.5-Per (DUMMY),Per,FYTD,8,Mel_TotalAgency,5888.096363,7492.24947,-0.214108341,1827.92003,1586.499313,0.152171964,0.310443294,0.211752067,2,6,2,6,Melbourne TotalAgency
2021M10,6IX,6IX-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,13.81037505,5.153330997,1.67989288,0.009832767,0.004261136,6,6,6,6,Melbourne TotalAgency
2021M10,ARN,96FM-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,331.9269964,259.1696864,0.28073233,0.236326724,0.214299675,3,6,4,6,Melbourne TotalAgency
2021M10,NineRadio,6PR-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,100.7209576,122.5486517,-0.178114519,0.071711714,0.101331821,5,6,5,6,Melbourne TotalAgency
2021M10,Nova,Nova937-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,461.1764894,351.8344136,0.310777092,0.3283503,0.29092137,2,6,2,6,Melbourne TotalAgency
2021M10,SCA,92.9-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,311.6708394,393.5996051,-0.208152561,0.221904664,0.32545576,4,6,1,6,Melbourne TotalAgency
2021M10,SCA,MIX94.5-Per (DUMMY),Per,Month,8,Mel_TotalAgency,1404.525864,1209.379748,0.161360496,546.1937166,372.0604272,0.468024215,0.388881209,0.307645657,1,6,3,6,Melbourne TotalAgency
2021M10,2SM,2SM-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,0,33.1480438,-1,0,0.000845398,9,11,10,11,Melbourne TotalAgency
2021M10,ARN,KIIS1065-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,9287.451037,8112.161294,0.144879977,0.226062718,0.206890104,1,11,1,11,Melbourne TotalAgency
2021M10,ARN,WSFM-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,6291.542851,5856.419803,0.074298473,0.153140326,0.149360357,5,11,4,11,Melbourne TotalAgency
2021M10,NineRadio,2GB-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,9596.29055,6697.294058,0.432860864,0.233580077,0.170805759,2,11,3,11,Melbourne TotalAgency
2021M10,NineRadio,2UE-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,-3.238615088,45.57392673,-1.071062893,-7.883E-05,0.001162304,11,11,9,11,Melbourne TotalAgency
2021M10,Nova,Nova969-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,6917.471771,6807.072642,0.016218297,0.168375851,0.173605519,3,11,2,11,Melbourne TotalAgency
2021M10,Nova,SmoothFM95.3-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,5073.828597,4738.83069,0.070692103,0.123500353,0.120857702,6,11,6,11,Melbourne TotalAgency
2021M10,SCA,2DayFM-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,3758.947004,2583.70684,0.45486591,0.091495263,0.065894077,7,11,7,11,Melbourne TotalAgency
2021M10,SCA,MMM-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,5354.713785,5540.417308,-0.033517967,0.130337285,0.141301125,4,11,5,11,Melbourne TotalAgency
2021M10,SEN,2CH-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,219.6872282,83.29928353,1.637324343,0.005347333,0.00212444,8,11,8,11,Melbourne TotalAgency
2021M10,TAB,2KY-Syd (DUMMY),Syd,CYTD,8,Mel_TotalAgency,41083.51482,39210.00148,0.047781517,0,0,0,0,0,9,11,11,11,Melbourne TotalAgency
2021M10,2SM,2SM-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,0,11.1107046,-1,0,0.000522047,9,11,9,11,Melbourne TotalAgency
2021M10,ARN,KIIS1065-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,4873.025229,2645.340489,0.84211645,0.207490535,0.124293851,1,11,2,11,Melbourne TotalAgency
2021M10,ARN,WSFM-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,2534.564119,1910.03431,0.326973084,0.107920243,0.089744788,5,11,5,11,Melbourne TotalAgency
2021M10,NineRadio,2GB-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,3555.731125,3312.082384,0.073563611,0.151400931,0.155621356,2,11,3,11,Melbourne TotalAgency
2021M10,NineRadio,2UE-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,-2.903892923,13.93725156,-1.208354776,-0.000123646,0.000654855,11,11,10,11,Melbourne TotalAgency
2021M10,Nova,Nova969-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,3629.808707,3461.949632,0.048486862,0.15455511,0.162663012,3,11,1,11,Melbourne TotalAgency
2021M10,Nova,SmoothFM95.3-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,2518.273247,1575.574071,0.598321077,0.107226587,0.074029854,6,11,6,11,Melbourne TotalAgency
2021M10,SCA,2DayFM-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,1859.184741,1441.367784,0.289875326,0.079162988,0.067724043,7,11,7,11,Melbourne TotalAgency
2021M10,SCA,MMM-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,2635.938626,2293.18459,0.149466396,0.112236709,0.10774747,4,11,4,11,Melbourne TotalAgency
2021M10,SEN,2CH-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,3.760234156,70.69397223,-0.946809692,0.000160109,0.003321624,8,11,8,11,Melbourne TotalAgency
2021M10,TAB,2KY-Syd (DUMMY),Syd,FYTD,8,Mel_TotalAgency,23485.53017,21282.95537,0.103490082,0,0,0,0,0,9,11,11,11,Melbourne TotalAgency
2021M10,2SM,2SM-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,0,0.704324222,-1,0,0.00016283,9,11,10,11,Melbourne TotalAgency
2021M10,ARN,KIIS1065-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,900.8679823,987.6643483,-0.087880428,0.139553648,0.228334736,1,11,2,11,Melbourne TotalAgency
2021M10,ARN,WSFM-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,771.4584422,717.4592072,0.075264537,0.119506789,0.165866935,4,11,5,11,Melbourne TotalAgency
2021M10,NineRadio,2GB-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,1164.980142,652.0722708,0.786581326,0.180467318,0.150750353,2,11,3,11,Melbourne TotalAgency
2021M10,NineRadio,2UE-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,0,1.65893811,-1,0,0.000383524,9,11,9,11,Melbourne TotalAgency
2021M10,Nova,Nova969-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,533.4472581,1233.572323,-0.567558993,0.082636426,0.285185358,3,11,1,11,Melbourne TotalAgency
2021M10,Nova,SmoothFM95.3-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,457.1288683,478.4607767,-0.044584445,0.070813929,0.110613707,6,11,6,11,Melbourne TotalAgency
2021M10,SCA,2DayFM-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,347.4052787,438.0575367,-0.206941441,0.053816624,0.101273021,7,11,7,11,Melbourne TotalAgency
2021M10,SCA,MMM-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,460.2105814,826.5777299,-0.443233752,0.071291317,0.191093673,5,11,4,11,Melbourne TotalAgency
2021M10,SEN,2CH-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,1.697030765,57.43056674,-0.97045074,0.000262887,0.013277176,8,11,8,11,Melbourne TotalAgency
2021M10,TAB,2KY-Syd (DUMMY),Syd,Month,8,Mel_TotalAgency,6455.352455,4325.510725,0.49239081,0,0,0,0,0,9,11,11,11,Melbourne TotalAgency
2021M10,ARN,Cruise-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,196.3745819,224.7148161,-0.126116447,0.021365094,0.023282577,6,6,6,6,Melbourne Total
2021M10,ARN,MIX102.3-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,2284.738979,2549.750143,-0.103936131,0.248574248,0.264178198,1,6,1,6,Melbourne Total
2021M10,Nova,5aa-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,864.8025235,953.2694253,-0.092803671,0.094088488,0.098767716,5,6,5,6,Melbourne Total
2021M10,Nova,Nova919-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,2459.214923,1320.283211,0.862641972,0.267556822,0.136793811,4,6,3,6,Melbourne Total
2021M10,SCA,Hit107-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,2439.472538,1370.114076,0.780488632,0.265408897,0.14195676,3,6,4,6,Melbourne Total
2021M10,SCA,MMM-Ade (DUMMY),Ade,CYTD,10,Mel_Total,9191.374402,9651.629694,-0.047686796,3267.676684,2209.273753,0.479072785,0.355515567,0.228901628,2,6,2,6,Melbourne Total
2021M10,ARN,Cruise-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,90.64119201,74.25787427,0.220627346,0.020608135,0.013861776,6,6,6,6,Melbourne Total
2021M10,ARN,MIX102.3-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,1674.80755,1119.461154,0.496083668,0.380783394,0.208970702,1,6,1,6,Melbourne Total
2021M10,Nova,5aa-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,341.8831913,401.6013478,-0.14870009,0.077730389,0.074967242,5,6,5,6,Melbourne Total
2021M10,Nova,Nova919-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,882.1997974,751.7090963,0.173592021,0.200576498,0.140322133,3,6,3,6,Melbourne Total
2021M10,SCA,Hit107-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,1167.787323,706.201425,0.653617908,0.265507532,0.13182718,4,6,4,6,Melbourne Total
2021M10,SCA,MMM-Ade (DUMMY),Ade,FYTD,10,Mel_Total,4398.320877,5357.024432,-0.178961953,951.740263,1071.469931,-0.111743376,0.216387183,0.200012142,2,6,2,6,Melbourne Total
2021M10,ARN,Cruise-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,30.94866772,16.7328499,0.84957541,0.021154613,0.017025468,6,6,6,6,Melbourne Total
2021M10,ARN,MIX102.3-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,364.7223953,325.5124675,0.120455994,0.249301888,0.331204916,1,6,1,6,Melbourne Total
2021M10,Nova,5aa-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,71.77163387,93.66516896,-0.233742546,0.049058692,0.095303153,5,6,5,6,Melbourne Total
2021M10,Nova,Nova919-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,251.7750324,228.4775814,0.101968214,0.172097989,0.232473117,4,6,2,6,Melbourne Total
2021M10,SCA,Hit107-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,172.6951891,223.480642,-0.22724766,0.118043853,0.227388793,2,6,4,6,Melbourne Total
2021M10,SCA,MMM-Ade (DUMMY),Ade,Month,10,Mel_Total,1462.974863,982.8129119,0.488558855,223.6799849,318.6667823,-0.298075616,0.152893936,0.324239515,2,6,3,6,Melbourne Total
2021M10,ARN,4KQ-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,531.0728423,418.9324671,0.267681271,0.025200953,0.017491285,6,8,6,8,Melbourne Total
2021M10,ARN,New97.3-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,5453.90642,5438.253919,0.002878222,0.258803745,0.227058197,3,8,2,8,Melbourne Total
2021M10,NineRadio,4BC-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,1438.335515,1219.089415,0.179844151,0.06825321,0.05089947,5,8,5,8,Melbourne Total
2021M10,NineRadio,4BH-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,22.83432809,32.38107564,-0.294824905,0.001083555,0.001351976,7,8,7,8,Melbourne Total
2021M10,Nova,Nova1069-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,7051.6075,6842.520944,0.030556948,0.334619315,0.28568921,1,8,1,8,Melbourne Total
2021M10,SCA,b105-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,6425.023991,5215.669109,0.231869556,0.304886102,0.217764827,4,8,4,8,Melbourne Total
2021M10,SCA,MMM-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,4670.919827,4628.699119,0.009121506,0.221648751,0.193257632,2,8,3,8,Melbourne Total
2021M10,TAB,4TAB-Bri (DUMMY),Bri,CYTD,10,Mel_Total,21073.52203,23950.92535,-0.120137459,0,0,0,0,0,8,8,8,8,Melbourne Total
2021M10,ARN,4KQ-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,259.4685413,197.0419772,0.316818604,0.023389049,0.022537471,6,8,6,8,Melbourne Total
2021M10,ARN,New97.3-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,3750.648598,1955.29217,0.91820366,0.338091477,0.223644432,3,8,2,8,Melbourne Total
2021M10,NineRadio,4BC-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,406.165889,652.2087193,-0.37724554,0.036612661,0.074599004,5,8,5,8,Melbourne Total
2021M10,NineRadio,4BH-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,13.2748979,10.25651768,0.294288988,0.001196628,0.001173131,7,8,7,8,Melbourne Total
2021M10,Nova,Nova1069-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,2827.69671,2155.167001,0.312054569,0.254894622,0.246505922,1,8,1,8,Melbourne Total
2021M10,SCA,b105-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,3238.289944,2407.702441,0.344970993,0.291906373,0.275390682,4,8,4,8,Melbourne Total
2021M10,SCA,MMM-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,3473.884663,2371.079209,0.465106965,0.313143384,0.271201752,2,8,3,8,Melbourne Total
2021M10,TAB,4TAB-Bri (DUMMY),Bri,FYTD,10,Mel_Total,11093.5911,8742.860965,0.268874245,0,0,0,0,0,8,8,8,8,Melbourne Total
2021M10,ARN,4KQ-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,44.6998002,39.95562726,0.11873604,0.012419981,0.013238614,6,8,6,8,Melbourne Total
2021M10,ARN,New97.3-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,871.1306246,657.2154891,0.325487057,0.242046394,0.217757116,1,8,2,8,Melbourne Total
2021M10,NineRadio,4BC-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,109.7362861,143.040712,-0.232831797,0.030490573,0.047394094,5,8,5,8,Melbourne Total
2021M10,NineRadio,4BH-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,1.935896318,1.212126063,0.597108071,0.000537895,0.000401617,7,8,7,8,Melbourne Total
2021M10,Nova,Nova1069-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,809.1416772,1003.630928,-0.193785629,0.224822569,0.332535949,2,8,1,8,Melbourne Total
2021M10,SCA,b105-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,860.8395555,578.744036,0.487427087,0.239186988,0.191756942,3,8,3,8,Melbourne Total
2021M10,SCA,MMM-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,754.0348108,744.1282684,0.01331295,0.209510952,0.24655418,4,8,4,8,Melbourne Total
2021M10,TAB,4TAB-Bri (DUMMY),Bri,Month,10,Mel_Total,3599.023355,3018.11257,0.192474857,0,0,0,0,0,8,8,8,8,Melbourne Total
2021M10,ACE,3MP-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,1812.645308,569.0803917,2.185218353,0.012830756,0.005836228,9,11,10,11,Melbourne Total
2021M10,ARN,GOLD104.3-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,20835.75628,15548.59857,0.340040787,0.147485288,0.159459323,2,11,2,11,Melbourne Total
2021M10,ARN,KIIS101.1-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,11262.9994,7505.815502,0.500569712,0.07972481,0.076976214,6,11,8,11,Melbourne Total
2021M10,NineRadio,3AW-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,32768.27198,30560.18973,0.072253552,0.231949249,0.313411343,1,11,1,11,Melbourne Total
2021M10,NineRadio,Magic1278-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,49.20009556,149.8753958,-0.671726668,0.000348261,0.001537054,11,11,11,11,Melbourne Total
2021M10,Nova,Nova100-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,15924.90676,9553.033326,0.667000021,0.112723984,0.097971545,4,11,4,11,Melbourne Total
2021M10,Nova,SmoothFM91.5-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,7637.473227,11110.37655,-0.312581964,0.054061629,0.113942946,7,11,7,11,Melbourne Total
2021M10,RadioSport,927-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,985.8794586,502.9979018,0.9600071,0.006978519,0.005158517,10,11,9,11,Melbourne Total
2021M10,SCA,FOXFM-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,22531.19678,14598.62646,0.543377854,0.159486413,0.149716843,3,11,3,11,Melbourne Total
2021M10,SCA,MMM-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,11911.48093,10242.72924,0.162920609,0.084315067,0.105044751,5,11,5,11,Melbourne Total
2021M10,SEN,SEN-Mel (DUMMY),Mel,CYTD,10,Mel_Total,141273.4559,97508.24399,0.448836017,7336.989113,11488.247,-0.361348244,0.051934662,0.117818212,8,11,6,11,Melbourne Total
2021M10,ACE,3MP-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,515.1748172,332.1515224,0.551023501,0.013195694,0.007016438,9,11,9,11,Melbourne Total
2021M10,ARN,GOLD104.3-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,7720.456238,5967.191326,0.293817445,0.197751853,0.126052191,2,11,2,11,Melbourne Total
2021M10,ARN,KIIS101.1-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,5630.395951,3919.834978,0.436385966,0.144217025,0.08280341,7,11,7,11,Melbourne Total
2021M10,NineRadio,3AW-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,11020.86863,11552.67215,-0.046032945,0.282288653,0.244041051,1,11,1,11,Melbourne Total
2021M10,NineRadio,Magic1278-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,17.59103025,27.660303,-0.36403335,0.000450577,0.000584302,11,11,11,11,Melbourne Total
2021M10,Nova,Nova100-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,5559.530209,6124.82168,-0.092295172,0.142401869,0.129382008,4,11,3,11,Melbourne Total
2021M10,Nova,SmoothFM91.5-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,3157.209215,2564.406615,0.231165603,0.080868792,0.054171059,8,11,8,11,Melbourne Total
2021M10,RadioSport,927-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,400.8885367,313.0765234,0.28048099,0.010268363,0.006613494,10,11,10,11,Melbourne Total
2021M10,SCA,FOXFM-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,5845.726617,5555.919255,0.05216191,0.149732507,0.117364395,3,11,4,11,Melbourne Total
2021M10,SCA,MMM-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,4620.638734,5873.670223,-0.213330242,0.118353093,0.124076632,5,11,5,11,Melbourne Total
2021M10,SEN,SEN-Mel (DUMMY),Mel,FYTD,10,Mel_Total,39041.13223,47339.05263,-0.175286998,6295.637752,4770.929843,0.319582966,0.161256536,0.100782115,6,11,6,11,Melbourne Total
2021M10,ACE,3MP-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,207.8453997,109.4684628,0.898678345,0.016458288,0.011438829,9,11,9,11,Melbourne Total
2021M10,ARN,GOLD104.3-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,1517.213399,1949.317233,-0.221669324,0.120140909,0.203692508,3,11,4,11,Melbourne Total
2021M10,ARN,KIIS101.1-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,1042.917339,1165.083911,-0.104856457,0.082583661,0.121744609,6,11,7,11,Melbourne Total
2021M10,NineRadio,3AW-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,2743.410911,2065.336612,0.32831176,0.217237655,0.21581587,1,11,1,11,Melbourne Total
2021M10,NineRadio,Magic1278-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,6.22298123,8.835710717,-0.295701112,0.000492768,0.000923281,11,11,11,11,Melbourne Total
2021M10,Nova,Nova100-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,2049.751812,2110.054058,-0.028578531,0.162310092,0.220488588,4,11,2,11,Melbourne Total
2021M10,Nova,SmoothFM91.5-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,1076.925154,1126.127714,-0.043691812,0.085276578,0.117673909,8,11,6,11,Melbourne Total
2021M10,RadioSport,927-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,82.91091185,91.48670955,-0.093738181,0.006565321,0.009559838,10,11,10,11,Melbourne Total
2021M10,SCA,FOXFM-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,2578.756223,1628.338303,0.583673502,0.204199434,0.170152045,2,11,3,11,Melbourne Total
2021M10,SCA,MMM-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,1101.175799,1331.224877,-0.17281008,0.087196871,0.13910539,5,11,5,11,Melbourne Total
2021M10,SEN,SEN-Mel (DUMMY),Mel,Month,10,Mel_Total,12628.61591,9569.901453,0.319618177,996.9817416,1120.275852,-0.110056921,0.07894624,0.117062423,7,11,8,11,Melbourne Total
2021M10,6IX,6IX-Per (DUMMY),Per,CYTD,10,Mel_Total,11779.87028,8985.422306,0.310997957,93.89281704,132.4868782,-0.291304782,0.007970616,0.014744647,6,6,6,6,Melbourne Total
2021M10,ARN,96FM-Per (DUMMY),Per,CYTD,10,Mel_Total,11779.87028,8985.422306,0.310997957,2467.114357,1550.47282,0.591201293,0.209434764,0.172554251,4,6,4,6,Melbourne Total
2021M10,NineRadio,6PR-Per (DUMMY),Per,CYTD,10,Mel_Total,11779.87028,8985.422306,0.310997957,1140.882734,1113.728525,0.024381353,0.096850195,0.123948379,5,6,5,6,Melbourne Total
2021M10,Nova,Nova937-Per (DUMMY),Per,CYTD,10,Mel_Total,11779.87028,8985.422306,0.310997957,4932.992539,2960.498306,0.666271022,0.418764589,0.329477926,1,6,2,6,Melbourne Total
2021M10,SCA,92.9-Per (DUMMY),Per,CYTD,10,Mel_Total,11779.87028,8985.422306,0.310997957,3006.22699,2342.780854,0.28318745,0.255200348,0.260731302,3,6,3,6,Melbourne Total
